"","Row","Col","ControlType","ProbeName","SystematicName","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"18925",130,57,0,"A_25_P00011018","hsa-miR-136-5p",-1.87545758756448,6.46613635714441,-3.92776923375634,0.000911275888020394,0.031545117892659,-0.6241035480846
"25491",175,35,0,"A_25_P00010979","hsa-miR-125b-5p",-2.48670938531569,13.3119268267164,-3.92736184274441,0.000912122264852216,0.0315549260564059,-0.624976346975589
"24685",169,124,0,"A_25_P00011102","hsa-miR-15b-5p",2.23232924974912,10.201731873824,3.92677153656089,0.000913350051695281,0.0315779088816844,-0.626241017560057
"49866",343,10,0,"A_25_P00012226","hsa-miR-129-2-3p",-1.02051733165633,5.81901151697679,-3.92370235716417,0.000919760347967169,0.0317319116840738,-0.632816271497882
"39084",268,81,0,"A_25_P00010979","hsa-miR-125b-5p",-2.47191897252213,13.3451546505122,-3.92355503735662,0.000920069168628576,0.0317319116840738,-0.633131875639706
"26603",182,111,0,"A_25_P00012262","hsa-miR-320a",-1.04297037319593,9.8956648539646,-3.9227240201458,0.000921813138454912,0.0317725064769785,-0.634912158048923
"40004",274,147,0,"A_25_P00015230","hsa-miR-1274b_v16.0",1.98803685474402,11.044326293303,3.92125433271594,0.000924905508700562,0.0318399289493945,-0.638060613520214
"43974",302,27,0,"A_25_P00010208","hsa-miR-200a-3p",2.58618066387448,7.00064247690314,3.92071174015765,0.000926049795712677,0.0318402053686634,-0.639222974071115
"20086",138,50,0,"A_25_P00010677","hsa-miR-24-3p",1.60836890250362,10.7480821332377,3.92019133949373,0.000927148610441508,0.0318480613526303,-0.640337786819604
"42004",288,110,0,"A_25_P00010677","hsa-miR-24-3p",1.56292792413232,10.6828364142435,3.92006535525963,0.000927414819204421,0.0318480613526303,-0.640607671659574
"17555",120,156,0,"A_25_P00010979","hsa-miR-125b-5p",-2.39775075275404,13.189988197191,-3.91878612934979,0.000930122192875465,0.031897407288078,-0.643348019048096
"16433",113,54,0,"A_25_P00014864","hsa-miR-202-3p",-1.33652267204784,6.9256709924272,-3.91857998418849,0.000930559219827414,0.031897407288078,-0.643789617321662
"14073",97,30,0,"A_25_P00011018","hsa-miR-136-5p",-1.74553831607296,6.46045879657226,-3.91778238251929,0.000932252065482837,0.0319359014412715,-0.645498205736852
"14614",100,147,0,"A_25_P00010475","hsa-miR-100-5p",-2.22976201488279,8.54213045157279,-3.91643142159135,0.000935126393156574,0.0320036634323761,-0.648392136469604
"53407",367,41,0,"A_25_P00011101","hsa-miR-15b-5p",2.11078262342656,10.9029920765719,3.91587722946523,0.00093630806100685,0.0320036634323761,-0.649579271971932
"35327",242,129,0,"A_25_P00015663","hsa-miR-320e",-1.15084390502121,8.76919449739446,-3.9157332075303,0.00093661539373169,0.0320036634323761,-0.649887780089764
"9022",62,52,0,"A_25_P00010471","hsa-miR-99a-5p",-2.87786563862353,10.6468508721042,-3.9155130655671,0.000937085356015439,0.0320036634323761,-0.650359343122127
"2266",16,16,0,"A_25_P00014864","hsa-miR-202-3p",-1.37124097854914,6.89079802922083,-3.91523331254883,0.000937682916740989,0.0320045684444775,-0.650958596196086
"2190",15,94,0,"A_25_P00010208","hsa-miR-200a-3p",2.50894382615803,7.04968842168442,3.91165787889466,0.000945353752451014,0.0322467472321148,-0.658617262084844
"4942",34,71,0,"A_25_P00011994","hsa-miR-18a-5p",1.19013192997772,6.21827532191248,3.91072813911688,0.000947358690359395,0.0322954808044416,-0.660608727351578
"55699",382,108,0,"A_25_P00011018","hsa-miR-136-5p",-1.71755847846863,6.39838170253781,-3.90969110937371,0.000949600004711568,0.0323522083064165,-0.662829973917499
"21565",148,75,0,"A_25_P00012192","hsa-miR-145-5p",-2.51538811221771,8.56974282747344,-3.90874172208743,0.000951656542356828,0.0323701698274587,-0.664863468931948
"36473",250,114,0,"A_25_P00015663","hsa-miR-320e",-1.16834456786744,8.74596829870229,-3.90844038392469,0.000952310222694253,0.0323701698274587,-0.665508900396877
"16007",110,73,0,"A_25_P00010979","hsa-miR-125b-5p",-2.46381331540422,13.3523436451281,-3.90838171178214,0.000952437549880082,0.0323701698274587,-0.665634569025809
"33634",230,162,0,"A_25_P00015230","hsa-miR-1274b_v16.0",1.96893746521677,10.9974291494164,3.90672134029696,0.000956047857799867,0.032459325096282,-0.6691908418819
"45432",312,68,0,"A_25_P00010979","hsa-miR-125b-5p",-2.4628333333785,13.2978951025713,-3.90483540054302,0.000960165222599142,0.0325280573652372,-0.673230150081281
